Year,MNO,Latitude,Longitude,UMTS900,UMTS2100,LTE700,LTE900,LTE1800,LTE2100,LTE2300,LTE2600
2018,Optus,-37.78952041,145.104374,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.85054565,144.97805,Y,,,,Y,,,
2018,Optus,-37.74158533,145.0733834,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.83105952,144.95605,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.85987215,145.0269736,Y,,,,Y,,,
2018,Optus,-37.8344396,145.0549034,Y,,,,Y,Y,,
2018,Optus,-37.80401878,144.9655817,,,,,Y,,,
2018,Optus,-37.81055184,144.9749747,Y,Y,Y,,Y,,Y,
2018,Optus,-37.72501267,145.0055947,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.55871937,144.3586741,Y,Y,Y,,,,,
2018,Optus,-37.84016225,144.9372536,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.57814274,143.956163,Y,Y,Y,,,,,
2018,Optus,-37.55458171,143.8529179,,Y,,,,,,
2018,Optus,-37.38490678,144.5754393,Y,Y,Y,,,Y,,Y
2018,Optus,-36.99828189,144.3037771,Y,Y,Y,,,,,Y
2018,Optus,-36.76346049,144.2424813,Y,Y,Y,,Y,,,Y
2018,Optus,-37.519692,144.582449,Y,Y,Y,,Y,,Y,
2018,Optus,-37.822033,144.983266,Y,Y,,,,,,
2018,Optus,-37.38254111,144.9643971,Y,Y,Y,,Y,Y,,Y
2018,Optus,-37.18413262,145.0332563,Y,Y,Y,,,Y,,Y
2018,Optus,-37.03874495,145.1443916,Y,Y,Y,,,,,Y
2018,Optus,-36.87175273,145.1358294,Y,,Y,,,,,
2018,Optus,-36.3528242,146.3308047,Y,Y,Y,,,,,Y
2018,Optus,-38.07461993,145.6520241,Y,Y,Y,,Y,Y,,
2018,Optus,-38.11354445,145.8975291,Y,Y,Y,,Y,Y,,
2018,Optus,-38.22011474,146.2460816,Y,Y,Y,,Y,,,Y
2018,Optus,-38.13194786,146.4827358,Y,Y,Y,,,,,Y
2018,Optus,-38.09310043,147.0588094,Y,Y,Y,,,,,Y
2018,Optus,-37.75037158,144.8320197,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.953619,145.004232,Y,Y,,,Y,Y,,
2018,Optus,-37.937195,145.001307,Y,,,,,,,
2018,Optus,-37.756516,145.090756,Y,Y,Y,,Y,,Y,
2018,Optus,-38.12596043,146.8027849,Y,,Y,,,,,
2018,Optus,-37.820172,144.779684,Y,Y,Y,,Y,,Y,
2018,Optus,-37.8523445,144.8767485,Y,Y,,,Y,Y,,
2018,Optus,-38.120063,145.132541,Y,Y,Y,,Y,,Y,
2018,Optus,-36.38361825,145.4173217,Y,Y,Y,,,,,Y
2018,Optus,-36.764952,145.508351,Y,Y,Y,,,,,
2018,Optus,-36.53664963,145.9853456,Y,Y,Y,,,,,Y
2018,Optus,-36.41713864,146.2133389,Y,Y,Y,,,,,
2018,Optus,-37.873596,145.424875,Y,Y,,,,Y,,
2018,Optus,-37.783891,145.275242,Y,,Y,,Y,,Y,Y
2018,Optus,-38.01541384,145.3465526,Y,Y,Y,,Y,Y,,Y
2018,Optus,-38.051679,145.449602,Y,Y,Y,,Y,Y,,
2018,Optus,-37.72972905,145.2211558,Y,Y,,,,,,
2018,Optus,-37.82711011,145.0965932,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.5690093,145.5241621,Y,Y,Y,,,,,
2018,Optus,-38.24645712,144.6041054,Y,Y,Y,,Y,,Y,
2018,Optus,-36.19132169,146.4953888,Y,,Y,,,,,
2018,Optus,-36.02184135,146.9606556,Y,Y,,,,,,
2018,Optus,-35.13410922,147.3705946,Y,Y,,,,Y,,
2018,Optus,-38.09871711,145.1459751,Y,Y,Y,,Y,,Y,
2018,Optus,-38.065733,145.130344,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.79714862,144.9477725,Y,Y,Y,,Y,,Y,Y
2018,Optus,-35.86640611,147.0650117,Y,,Y,,,,,
2018,Optus,-37.83880783,147.6156057,Y,Y,Y,,,,,Y
2018,Optus,-37.86640374,147.9895431,Y,Y,Y,,,,,Y
2018,Optus,-37.86497077,144.9063967,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.69405067,148.0897757,Y,,Y,,,,,
2018,Optus,-37.71330604,148.5986076,Y,,,,,,,
2018,Optus,-37.09409517,146.1978254,Y,,Y,,Y,,,
2018,Optus,-37.04448809,145.983648,Y,Y,Y,,,,,
2018,Optus,-37.14788146,146.4334641,Y,Y,Y,,Y,Y,,
2018,Optus,-36.71745333,146.9715995,Y,Y,Y,,,Y,,Y
2018,Optus,-36.740035,147.159367,Y,,Y,,,,,
2018,Optus,-36.86449892,147.2783738,Y,Y,Y,,Y,,,Y
2018,Optus,-36.97880583,147.1329917,Y,Y,,Y,,Y,,
2018,Optus,-37.22105434,145.9051769,Y,Y,,,,,,
2018,Optus,-36.09048481,146.9381222,Y,Y,Y,,Y,,,Y
2018,Optus,-38.467601,145.242454,Y,Y,Y,,Y,Y,,
2018,Optus,-38.47015,145.013554,Y,Y,Y,,Y,Y,,
2018,Optus,-38.315921,145.180335,Y,Y,Y,,Y,Y,,
2018,Optus,-38.24061786,144.3142142,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.41478006,144.1620828,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.18940694,145.4887672,Y,,Y,,,,,
2018,Optus,-38.55248918,143.9784779,Y,Y,Y,,,Y,Y,Y
2018,Optus,-37.41140176,143.3401172,Y,,Y,,,,,
2018,Optus,-37.27115051,142.8904624,Y,Y,Y,,,Y,,Y
2018,Optus,-37.05590962,142.7875088,Y,Y,Y,,,,,Y
2018,Optus,-36.70743806,142.2005589,Y,Y,Y,,,,,Y
2018,Optus,-36.45110084,142.0469172,Y,,Y,,,,,
2018,Optus,-36.33589632,141.6728853,Y,Y,Y,,,,,Y
2018,Optus,-38.34096509,143.60297,Y,Y,Y,,,,,Y
2018,Optus,-38.37093965,142.4576573,Y,Y,Y,,,,,Y
2018,Optus,-38.33272873,141.5870602,Y,Y,Y,,,,,Y
2018,Optus,-38.097709,141.639931,Y,,Y,Y,,,,
2018,Optus,-37.77416,142.055287,Y,,Y,,,,,
2018,Optus,-37.41699797,145.4200892,Y,,,,,,,
2018,Optus,-36.12691134,144.7523852,Y,Y,Y,,,,,Y
2018,Optus,-36.01128629,146.0037024,Y,Y,Y,,,,,Y
2018,Optus,-35.32838119,143.5381691,Y,Y,Y,,,,,Y
2018,Optus,-34.19350104,142.1676475,Y,Y,Y,,,,,Y
2018,Optus,-38.41544502,145.8336477,Y,Y,,,,,,
2018,Optus,-38.4804,145.946289,,Y,,,,,,
2018,Optus,-38.60968221,145.5955365,Y,Y,Y,,,Y,,Y
2018,Optus,-38.38144375,142.4714643,Y,Y,Y,,,,,Y
2018,Optus,-35.80364733,147.2527005,Y,,Y,,,,,
2018,Optus,-35.49576728,147.6107658,Y,,Y,,,,,
2018,Optus,-37.86818857,144.9794127,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.06310623,143.7371559,Y,Y,Y,,,,,Y
2018,Optus,-36.30808392,145.0370796,Y,Y,Y,,,,,Y
2018,Optus,-35.92333288,145.6449895,Y,Y,Y,,,,,Y
2018,Optus,-35.7350453,143.9200008,Y,Y,Y,,,,,Y
2018,Optus,-37.34283818,144.1422128,Y,Y,Y,,,,,Y
2018,Optus,-38.33995497,144.289261,Y,Y,Y,,Y,,Y,
2018,Optus,-37.72418136,144.8883709,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.72579482,144.8407192,Y,Y,,,Y,Y,,
2018,Optus,-37.668049,144.751735,Y,Y,,,Y,Y,,
2018,Optus,-37.70592279,144.9168847,,,,,Y,,,
2018,Optus,-37.94633,145.169835,Y,Y,Y,,Y,,Y,
2018,Optus,-37.83421692,144.9939676,Y,Y,Y,,Y,,Y,
2018,Optus,-37.86418296,145.0129173,Y,Y,Y,,Y,,Y,
2018,Optus,-37.888904,145.111675,Y,Y,Y,,Y,,Y,
2018,Optus,-37.68764957,145.0671332,Y,Y,Y,,Y,,,Y
2018,Optus,-38.38508087,142.4840544,Y,Y,Y,,,,,Y
2018,Optus,-37.84376609,145.0140347,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.01325775,145.2483111,Y,Y,Y,,Y,,Y,
2018,Optus,-37.681957,144.946483,Y,Y,Y,,Y,,Y,
2018,Optus,-37.675218,145.148446,Y,Y,Y,,Y,,Y,
2018,Optus,-36.97371,142.61187,Y,,Y,,,,,
2018,Optus,-37.823945,144.963445,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.84850482,144.9923693,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.81971484,144.9789606,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.8718547,144.9932589,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.83061567,144.9692772,Y,Y,Y,,Y,,Y,
2018,Optus,-37.81869164,144.9611773,,Y,,,Y,,,
2018,Optus,-37.91103267,145.0995947,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.811761,144.992761,Y,Y,Y,,Y,,Y,
2018,Optus,-37.75089248,145.0013091,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.832057,145.017897,Y,Y,Y,,Y,,Y,
2018,Optus,-37.81925857,144.9545322,,Y,,,,,Y,
2018,Optus,-37.79853312,144.9933112,Y,Y,,,Y,,,
2018,Optus,-37.84192668,144.9766592,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.78117605,144.9781683,Y,Y,,,Y,,,
2018,Optus,-37.826258,144.937376,,Y,,,,,Y,
2018,Optus,-37.948677,145.045914,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.8793925,144.7122156,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.924631,145.082912,Y,,,,Y,,,
2018,Optus,-37.81307356,144.861454,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.79200532,144.9185362,Y,Y,Y,,Y,,Y,
2018,Optus,-37.85403735,145.1312092,Y,,,,Y,,,
2018,Optus,-37.716114,144.872426,Y,Y,Y,,Y,,,
2018,Optus,-37.907252,145.004655,Y,Y,Y,,Y,,Y,
2018,Optus,-37.67131621,144.8476193,Y,Y,,,Y,,,Y
2018,Optus,-37.649032,145.016257,Y,Y,Y,,Y,,Y,
2018,Optus,-37.92193726,145.1577714,Y,Y,Y,,Y,,Y,
2018,Optus,-37.899457,145.229308,Y,Y,Y,,Y,,Y,
2018,Optus,-37.82036781,145.1556792,Y,,Y,,Y,,Y,Y
2018,Optus,-37.75280542,144.9079407,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.73053575,145.0157597,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.72138815,145.1367247,Y,Y,,,,,,
2018,Optus,-37.866741,145.091438,Y,,,,Y,,,
2018,Optus,-37.842162,145.262841,Y,Y,Y,,Y,,Y,
2018,Optus,-37.755844,144.956733,Y,Y,Y,,Y,,Y,
2018,Optus,-37.66851591,145.1782312,Y,Y,,,,,,
2018,Optus,-37.994756,145.171003,Y,,,,Y,,,
2018,Optus,-37.78518865,144.9451847,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.13820652,144.3175351,Y,Y,Y,,Y,,Y,
2018,Optus,-37.96110137,145.1871302,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.790162,145.203951,Y,Y,Y,,Y,,Y,
2018,Optus,-37.768888,145.104629,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.80479708,145.0829004,Y,Y,Y,,Y,,Y,
2018,Optus,-37.7703258,145.0400924,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.86217803,145.1966231,Y,Y,Y,,Y,,Y,
2018,Optus,-38.17516,144.298831,Y,Y,Y,,Y,,Y,
2018,Optus,-37.77757125,144.9047952,Y,Y,,,Y,,,
2018,Optus,-38.352413,144.921581,Y,Y,,,Y,,,
2018,Optus,-37.87033844,145.2374035,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.983492,145.032,Y,,,,,,,
2018,Optus,-37.86926,144.89515,Y,Y,,,Y,,,
2018,Optus,-37.80940843,145.0269765,Y,,,,Y,,,
2018,Optus,-38.168601,144.382333,Y,Y,Y,,Y,,,
2018,Optus,-37.675477,145.124413,Y,Y,Y,,Y,,,
2018,Optus,-37.656091,145.155699,Y,Y,Y,,Y,,Y,
2018,Optus,-37.8600836,144.8001372,Y,,,,,,,
2018,Optus,-35.35533461,143.5890503,Y,Y,Y,,,,,Y
2018,Optus,-38.218861,145.03512,Y,Y,Y,,Y,,Y,
2018,Optus,-37.978878,145.259576,Y,,,,Y,,,
2018,Optus,-37.728962,144.785248,Y,,,,Y,,,
2018,Optus,-37.72928507,144.9539318,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.12598026,144.6410001,Y,Y,Y,,Y,,Y,
2018,Optus,-38.020735,144.413541,Y,Y,Y,,Y,,Y,
2018,Optus,-37.86261504,145.2867014,Y,,,,,,,
2018,Optus,-37.835652,145.133078,Y,Y,Y,,Y,,Y,
2018,Optus,-36.01207452,146.4031223,Y,Y,Y,,,,,Y
2018,Optus,-37.81312353,144.9479642,,Y,,,,,,
2018,Optus,-37.81375861,144.9737776,,Y,,,Y,,,
2018,Optus,-37.849139,144.999734,Y,Y,Y,,Y,,Y,
2018,Optus,-37.80889365,144.7785878,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.28984077,145.2134596,Y,Y,,,,,,
2018,Optus,-37.80901767,144.9583765,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.858695,144.991268,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.86080959,144.9774238,Y,,,,,,,
2018,Optus,-37.812099,144.965316,Y,Y,,,Y,,,
2018,Optus,-37.78812,145.351513,Y,Y,Y,,Y,,Y,
2018,Optus,-37.82347,144.947885,,Y,,,,,,
2018,Optus,-37.86846709,148.0222706,Y,Y,Y,,,,,Y
2018,Optus,-38.25475832,144.5373262,Y,Y,Y,,Y,,Y,
2018,Optus,-37.649715,144.962162,Y,Y,Y,,Y,,Y,
2018,Optus,-37.891943,144.762815,Y,Y,Y,,Y,,Y,
2018,Optus,-38.23678514,143.1150331,Y,Y,Y,,,,,Y
2018,Optus,-38.34646512,145.7175832,Y,Y,Y,,,,,
2018,Optus,-36.35839823,146.7124034,Y,,Y,Y,,,,
2018,Optus,-36.56235152,146.7339884,Y,Y,Y,,,,,Y
2018,Optus,-38.45992193,144.0878619,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.78536279,144.9571369,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.82455356,144.9570602,Y,Y,,,Y,,,
2018,Optus,-37.82789163,144.9649912,Y,Y,,,,,,
2018,Optus,-37.730472,145.121711,,,,,Y,,,
2018,Optus,-37.654251,144.873071,Y,Y,,,,,,
2018,Optus,-37.818598,145.352654,Y,Y,,,Y,,,
2018,Optus,-38.176115,145.141613,Y,Y,Y,,Y,,Y,
2018,Optus,-37.605769,144.942522,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.805367,145.278901,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.395312,144.827609,Y,Y,Y,,Y,,Y,
2018,Optus,-37.704065,144.796834,Y,Y,Y,,Y,,Y,
2018,Optus,-37.5169093,145.1378283,Y,Y,Y,,Y,,,Y
2018,Optus,-38.007413,145.08522,Y,Y,Y,,Y,,,Y
2018,Optus,-38.354065,145.182686,Y,Y,Y,,Y,,Y,
2018,Optus,-38.0182474,145.2192206,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.326548,144.702592,Y,,,,Y,,,
2018,Optus,-38.03208559,145.2433957,Y,Y,Y,,Y,,,Y
2018,Optus,-38.203703,145.247347,Y,Y,Y,,Y,,,
2018,Optus,-37.933888,145.442476,Y,Y,Y,,Y,,,
2018,Optus,-37.944462,145.475712,Y,Y,Y,,Y,,Y,
2018,Optus,-36.70849459,144.3160003,Y,Y,Y,,,,,Y
2018,Optus,-38.04473,145.391175,Y,Y,Y,,Y,,,
2018,Optus,-37.64079919,145.1897169,Y,Y,Y,,Y,,Y,
2018,Optus,-38.31496562,143.286196,Y,,Y,,,,,
2018,Optus,-38.36263142,144.7792778,Y,Y,Y,,Y,,Y,
2018,Optus,-36.61231313,143.2314666,Y,Y,Y,,,Y,,Y
2018,Optus,-37.90849535,147.6957507,Y,Y,Y,,,,,
2018,Optus,-38.55592067,146.6765132,Y,Y,Y,,,,,
2018,Optus,-36.0777877,146.447651,Y,,Y,,,,,
2018,Optus,-36.88063797,144.7062829,Y,Y,Y,,,,,
2018,Optus,-38.04643366,145.346049,,Y,,,,,,
2018,Optus,-38.75798,143.665945,Y,Y,Y,,,Y,,
2018,Optus,-37.82236648,144.9481491,,Y,,,Y,,,
2018,Optus,-38.60503723,142.8965261,Y,,Y,,,,,
2018,Optus,-37.81882019,145.0099541,Y,,Y,,Y,,Y,Y
2018,Optus,-37.82397554,144.9542051,Y,Y,,,Y,,Y,Y
2018,Optus,-37.88301895,145.2895641,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.054229,145.264596,Y,Y,Y,,Y,,Y,
2018,Optus,-38.0917778,145.2925904,Y,Y,Y,,Y,,,
2018,Optus,-37.901818,144.405647,Y,,Y,,Y,,Y,
2018,Optus,-36.39599456,145.3590516,Y,Y,Y,,,,,
2018,Optus,-37.77715662,145.1166284,Y,Y,,,Y,,,
2018,Optus,-37.86891359,147.4244021,Y,,Y,,,,,
2018,Optus,-38.22603758,146.4142451,,Y,,,,,,
2018,Optus,-38.19417734,146.5567518,Y,Y,Y,,Y,Y,,
2018,Optus,-37.81454464,145.137241,Y,,,,,,,
2018,Optus,-37.921298,145.366053,Y,Y,,,,,,
2018,Optus,-37.928511,145.353993,Y,Y,Y,,Y,,,
2018,Optus,-37.825722,147.912496,Y,,Y,,,,,
2018,Optus,-37.727402,144.65255,Y,Y,Y,,Y,,Y,
2018,Optus,-37.689867,144.723622,Y,Y,Y,,Y,,Y,
2018,Optus,-37.6563999,143.9227871,Y,Y,Y,,,,,
2018,Optus,-37.75468787,148.3211954,Y,,Y,,,,,
2018,Optus,-38.23498691,143.7902517,Y,,,,,,,
2018,Optus,-37.680021,144.663037,Y,Y,,,Y,Y,,
2018,Optus,-38.377038,144.805354,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.37041,145.012644,Y,Y,Y,,Y,,Y,
2018,Optus,-37.72663235,145.6959539,Y,Y,Y,,,Y,,
2018,Optus,-37.1017306,143.5212652,Y,,Y,,,,,
2018,Optus,-37.88910491,145.020335,Y,Y,Y,,Y,,Y,
2018,Optus,-37.92111841,147.2488884,Y,,Y,,,,,
2018,Optus,-37.832803,145.055578,Y,,,,,,,
2018,Optus,-37.70432786,145.1019855,Y,Y,Y,,Y,,Y,
2018,Optus,-37.82238879,144.9762565,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.80997931,144.92733,,Y,,,,,Y,
2018,Optus,-37.80589798,144.9848889,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.81665,145.009458,,Y,,,,,,
2018,Optus,-37.79935145,144.9342443,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.81391297,145.0774811,Y,Y,Y,,Y,,Y,
2018,Optus,-37.6680876,145.0602145,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.15760575,142.8520599,Y,,Y,,,,,
2018,Optus,-37.847995,145.060976,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.76843501,145.2373913,Y,Y,Y,,Y,,Y,
2018,Optus,-37.813437,144.955101,Y,,,,,,,
2018,Optus,-37.811394,144.961973,Y,,,,,,,
2018,Optus,-37.813736,144.972359,Y,,,,,,,
2018,Optus,-37.873942,145.022641,Y,Y,Y,,Y,,Y,
2018,Optus,-37.85639,144.967043,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.78779318,144.9936824,Y,Y,Y,,Y,,Y,Y
2018,Optus,-38.154751,144.365381,Y,Y,Y,,Y,,Y,
2018,Optus,-37.83287337,144.9435608,Y,Y,,,Y,Y,,
2018,Optus,-37.920337,145.039498,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-36.379024,141.24282,Y,,Y,,,,,
2018,Optus,-36.13294548,146.9239683,Y,Y,Y,,,,,
2018,Optus,-37.81583,144.969951,,,,,,,Y,
2018,Optus,-37.8271655,144.9527071,Y,Y,,,Y,,,
2018,Optus,-37.84689748,144.9610788,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.81349254,144.9492283,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.839125,144.985152,Y,Y,Y,,Y,,Y,
2018,Optus,-37.969735,144.56145,Y,Y,Y,,Y,,Y,
2018,Optus,-37.818099,144.988468,Y,Y,Y,,Y,,Y,
2018,Optus,-37.94727509,145.0663956,Y,Y,Y,,Y,,Y,
2018,Optus,-37.743942,145.027707,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.87727015,144.6800232,Y,,,,Y,,,
2018,Optus,-37.836404,145.164285,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.81241069,144.9617865,,Y,,,Y,,Y,Y
2018,Optus,-38.0228283,145.3021818,Y,,Y,,Y,,,Y
2018,Optus,-36.93302828,145.6730863,Y,,,,,,,
2018,Optus,-36.363422,144.697577,Y,,Y,,,,,
2018,Optus,-36.45096382,145.2229787,Y,Y,Y,,,Y,,
2018,Optus,-35.99843344,146.3894384,Y,Y,Y,,,,,
2018,Optus,-38.23277303,142.9303195,Y,,Y,,,,,
2018,Optus,-38.37554367,142.2046778,Y,Y,Y,,,,,
2018,Optus,-38.347187,146.473226,Y,,Y,,,,,
2018,Optus,-37.64956791,145.0786551,Y,Y,,,,Y,,Y
2018,Optus,-34.65848833,142.7802724,Y,Y,Y,,,,,
2018,Optus,-35.07444024,142.3104875,Y,,Y,,,,,
2018,Optus,-37.97259669,144.6906313,Y,Y,Y,,Y,,Y,
2018,Optus,-37.70204247,144.8863303,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.82596767,145.0564536,Y,Y,Y,,Y,Y,,
2018,Optus,-38.105814,145.164461,Y,,,,,,,
2018,Optus,-38.02706939,145.1336672,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.929089,144.699346,Y,Y,Y,,Y,,Y,
2018,Optus,-37.82467,144.814415,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.75148588,144.859271,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.73769041,144.9887552,Y,Y,,,Y,,,
2018,Optus,-37.82587657,145.0474315,Y,Y,,,,,,
2018,Optus,-37.850008,145.039885,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.8942507,145.094053,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.69134886,145.0054603,Y,,,,Y,,,
2018,Optus,-37.854725,145.010642,Y,Y,,,Y,,,
2018,Optus,-37.8922934,145.0657356,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.92245314,145.2368866,Y,Y,Y,,Y,,Y,
2018,Optus,-37.84980177,145.0779395,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.83814157,144.96484,Y,,,,Y,,,
2018,Optus,-37.78771503,144.8015655,Y,,,,Y,Y,,
2018,Optus,-37.77926251,144.9288666,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-37.80061173,145.04942,Y,Y,Y,,Y,,Y,
2018,Optus,-38.218758,145.396441,Y,Y,Y,,Y,,,
2018,Optus,-37.83353725,144.9338027,Y,Y,Y,,Y,,Y,
2018,Optus,-37.25819426,144.46589,Y,Y,Y,,,,,Y
2018,Optus,-38.287903,145.183172,Y,Y,Y,,Y,,Y,
2018,Optus,-38.39150479,145.1794933,Y,Y,Y,,Y,Y,,
2018,Optus,-38.19685696,144.4755344,Y,Y,Y,,Y,,Y,
2018,Optus,-36.09364392,145.4419788,Y,Y,Y,,,,,Y
2018,Optus,-38.63195946,145.717397,Y,Y,Y,,,Y,,Y
2018,Optus,-37.32450554,144.7938816,Y,,Y,,,,,
2018,Optus,-37.82038544,144.9436331,Y,Y,,,Y,,Y,
2018,Optus,-37.40465546,143.9308847,Y,,Y,,,,,Y
2018,Optus,-37.93124,145.28084,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.640426,144.909322,Y,Y,Y,,Y,Y,Y,
2018,Optus,-38.1743092,144.5727782,Y,Y,Y,,Y,,Y,
2018,Optus,-37.22012214,145.7045009,Y,,,,,,,
2018,Optus,-37.87290777,145.1788026,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.71340299,145.5674312,Y,Y,Y,,Y,,,
2018,Optus,-37.96528,145.226518,,Y,Y,,Y,,Y,Y
2018,Optus,-37.82545993,144.9898116,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.661669,144.938075,Y,Y,Y,,Y,,Y,
2018,Optus,-38.069628,145.279097,Y,Y,Y,,Y,,Y,
2018,Optus,-37.88572632,145.0555065,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.72420399,145.3927394,Y,Y,Y,,Y,,Y,
2018,Optus,-37.958843,145.035128,Y,Y,,,,,,
2018,Optus,-37.804827,145.308116,Y,Y,Y,,Y,,Y,
2018,Optus,-37.761302,145.406065,Y,Y,Y,,Y,Y,,
2018,Optus,-38.26873361,145.012103,Y,Y,Y,,Y,,Y,
2018,Optus,-37.807966,145.022063,Y,,,,,,,
2018,Optus,-37.911587,145.187988,Y,,,,,,,
2018,Optus,-37.79385693,144.8852097,,,,,Y,,,
2018,Optus,-37.68553848,144.8796205,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.8178727,144.9654564,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.80816273,144.9635406,Y,Y,,,Y,,,
2018,Optus,-37.844591,144.83768,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.98687475,145.1454591,Y,Y,Y,,Y,Y,,Y
2018,Optus,-37.940464,145.116387,Y,Y,Y,,Y,Y,Y,
2018,Optus,-37.907479,145.160712,Y,Y,,,Y,Y,,
2018,Optus,-37.77026361,145.0231371,Y,Y,,,Y,Y,,
2018,Optus,-38.00007957,145.225073,Y,Y,Y,,Y,,Y,Y
2018,Optus,-37.790888,145.158758,Y,Y,Y,,Y,,Y,
2018,Optus,-37.85021,144.95498,Y,Y,Y,,Y,,Y,
2018,Optus,-38.16537562,145.1363167,Y,Y,Y,,Y,,Y,
2018,Optus,-36.61361482,145.2058447,Y,Y,Y,,,,,
2018,Optus,-37.84418088,144.9950134,,Y,,,Y,,,
2018,Optus,-37.82487583,144.9808435,,Y,,,Y,,,
2018,Optus,-37.69551704,145.0235634,Y,Y,Y,,Y,,Y,
2018,Optus,-37.81567573,144.9669805,Y,Y,,,Y,,,
2018,Optus,-38.07566439,145.3365793,Y,Y,Y,,Y,Y,,
2018,Optus,-37.81665472,144.9666815,,Y,,,Y,,,
2018,Optus,-36.74043587,142.2005213,Y,Y,Y,,,,,Y
2018,Optus,-37.80159569,144.9568506,,Y,,,Y,,,
2018,Optus,-37.76127332,144.8143182,,Y,,,Y,,,
2018,Optus,-37.57694426,143.8250081,Y,Y,Y,,Y,,,Y
2018,Optus,-38.09280133,145.6077751,Y,Y,Y,,Y,,,Y
2018,Optus,-38.14157762,145.123921,Y,Y,,,Y,,,Y
2018,Optus,-37.70050422,144.7745807,Y,Y,,,Y,,Y,Y
2018,Optus,-37.81415068,144.9620734,Y,Y,,,Y,,Y,Y
2018,Optus,-38.186005,145.927491,Y,Y,Y,,,,,
2018,Optus,-38.4900924,145.54997,Y,,Y,,,,,
2018,Optus,-36.25863188,142.4007383,Y,,Y,,,,,Y
2018,Optus,-37.833596,145.219089,Y,,Y,,Y,,,
